,Zip,Household Income Change,Median Home Value Change,% Bachelors+ Change,Starbucks Store Count,Walmart Store Count
535,692,10.58,1.83,7.45,0.0,0.0
536,693,18.41,-6.04,8.17,0.0,0.0
537,694,422.77,64.47,8.74,0.0,0.0
538,698,2.69,0.22,8.61,0.0,0.0
539,703,28.38,26.8,10.41,0.0,0.0
540,704,14.5,-1.03,-2.88,0.0,0.0
541,705,25.62,12.62,9.01,0.0,0.0
542,707,29.01,-3.36,8.88,0.0,0.0
543,714,9.93,2.3,7.94,0.0,0.0
544,715,-18.54,-8.88,5.25,0.0,0.0
545,716,-2.9,1.58,13.89,0.0,0.0
546,717,-13.09,-2.13,2.54,0.0,0.0
547,718,20.77,-7.11,5.59,0.0,0.0
548,719,34.95,3.56,9.78,0.0,0.0
549,720,-3.75,-11.69,8.34,0.0,0.0
550,723,9.1,5.85,9.42,0.0,0.0
551,725,4.93,-4.19,8.44,0.0,1.0
552,727,9.35,-0.97,3.81,0.0,0.0
553,728,1.92,-8.31,5.34,0.0,1.0
554,729,-8.36,-6.69,11.92,0.0,1.0
555,730,-2.28,-3.4,8.08,0.0,0.0
556,731,24.06,-13.41,4.72,0.0,0.0
557,735,-1.46,-6.49,9.18,0.0,0.0
558,736,4.48,11.99,10.29,0.0,1.0
559,738,-7.72,-4.72,5.42,0.0,1.0
560,739,-15.32,12.84,5.52,0.0,0.0
561,740,38.52,-25.23,23.32,0.0,0.0
562,741,24.52,-13.15,15.96,0.0,0.0
563,745,4.74,-2.46,7.24,0.0,0.0
564,751,40.93,-0.9,11.07,0.0,0.0
565,754,6.1,-8.66,7.47,0.0,0.0
566,757,0.22,-1.7,8.26,0.0,1.0
567,765,-8.68,-16.26,8.93,0.0,0.0
568,766,25.09,-9.56,11.55,0.0,0.0
569,767,-6.9,-7.85,8.86,0.0,0.0
570,769,21.08,2.89,11.64,0.0,0.0
571,771,18.25,1.72,7.54,0.0,0.0
572,772,-1.67,-0.84,6.57,0.0,0.0
573,773,7.74,-0.45,7.08,0.0,0.0
574,775,34.35,-4.34,6.42,0.0,0.0
575,777,2.44,-5.73,6.01,0.0,0.0
576,778,21.01,-4.38,7.11,0.0,0.0
577,780,-7.6,-11.33,5.87,0.0,1.0
578,782,-5.05,5.87,7.22,0.0,0.0
579,783,-0.03,-10.24,8.18,0.0,0.0
580,784,-11.69,-3.15,7.22,0.0,1.0
581,786,172.98,5.98,47.86,0.0,0.0
582,791,1.01,-14.11,6.88,0.0,1.0
583,794,6.84,13.96,9.9,0.0,0.0
584,795,27.58,-8.76,8.38,0.0,0.0
585,901,51.28,16.89,3.64,0.0,0.0
586,906,100.58,102.97,-7.61,0.0,0.0
587,907,8.52,-8.6,4.08,0.0,1.0
588,909,9.96,-6.71,7.05,0.0,0.0
589,911,9.99,-9.95,0.18,0.0,0.0
590,912,38.0,-12.35,16.72,0.0,0.0
591,913,-3.94,-5.1,-6.38,0.0,0.0
592,915,6.01,-6.46,6.28,0.0,0.0
593,917,-20.26,-7.28,3.12,0.0,0.0
594,918,-23.5,-19.2,2.7,0.0,0.0
595,920,0.99,-3.99,1.16,0.0,0.0
596,921,-2.85,-11.0,7.26,0.0,0.0
597,923,-13.74,-3.17,9.14,0.0,0.0
598,924,-4.94,-6.7,4.52,0.0,0.0
599,925,-33.5,-22.51,10.32,0.0,0.0
600,926,-4.0,-11.85,5.19,0.0,0.0
601,927,-3.85,-17.2,2.94,0.0,0.0
602,934,-3.06,10.15,37.82,0.0,0.0
603,936,15.05,10.15,17.89,0.0,0.0
604,949,8.08,1.71,7.79,0.0,1.0
605,950,15.05,10.15,2.14,0.0,0.0
606,951,15.05,10.15,-29.76,0.0,0.0
607,952,-11.0,-6.2,9.9,0.0,0.0
608,953,8.55,-3.7,8.42,0.0,0.0
609,956,0.47,-7.02,7.53,0.0,0.0
610,957,7.03,-5.47,7.39,0.0,0.0
611,959,12.53,-8.74,5.76,0.0,0.0
612,960,15.05,10.15,5.66,0.0,0.0
613,961,-5.52,-3.84,4.84,0.0,1.0
614,962,2.21,-1.65,7.97,0.0,0.0
615,965,-0.47,8.21,11.38,0.0,0.0
616,966,-11.63,-24.49,6.9,0.0,0.0
617,968,20.62,-2.92,5.73,0.0,0.0
618,969,4.29,-8.82,4.85,0.0,0.0
619,971,-12.11,-20.04,6.47,0.0,0.0
620,976,6.99,-8.24,8.36,0.0,0.0
621,979,-6.05,-20.53,7.75,0.0,0.0
622,982,1.72,-5.75,7.36,0.0,0.0
623,983,0.28,-9.64,6.35,0.0,0.0
624,985,-0.97,-5.55,4.2,0.0,0.0
625,987,5.61,-6.02,5.48,0.0,1.0
626,1001,4.53,-2.96,7.16,0.0,0.0
627,1002,2.69,5.24,-3.23,0.0,0.0
628,1003,-95.13,10.15,-60.38,0.0,0.0
629,1005,-7.94,-3.35,3.01,0.0,0.0
630,1007,23.57,-1.27,-0.85,0.0,0.0
631,1008,-4.22,-9.39,6.9,0.0,0.0
632,1009,74.26,8.01,5.23,0.0,0.0
633,1010,7.77,4.56,5.36,0.0,0.0
634,1011,16.33,-5.21,-1.33,0.0,0.0
635,1012,28.64,9.1,4.35,0.0,0.0
636,1013,2.76,-3.83,1.35,0.0,0.0
637,1020,16.35,-2.46,2.25,0.0,1.0
638,1022,-18.73,-6.26,0.42,0.0,0.0
639,1026,-9.77,-12.63,5.64,0.0,0.0
640,1027,12.17,8.11,4.48,0.0,0.0
641,1028,15.58,1.18,1.58,0.0,0.0
642,1029,15.45,-21.97,-5.39,0.0,0.0
643,1030,-1.08,-1.02,1.66,0.0,0.0
644,1031,-11.44,-27.04,0.42,0.0,0.0
645,1032,14.26,8.97,1.65,0.0,0.0
646,1033,35.63,4.4,2.41,0.0,0.0
647,1034,18.79,-5.62,4.22,0.0,0.0
648,1035,-14.65,4.83,7.02,1.0,1.0
649,1036,3.59,-0.04,2.85,0.0,0.0
650,1037,-20.94,-14.25,4.29,0.0,0.0
651,1038,7.07,-3.33,6.25,0.0,0.0
652,1039,-0.83,-12.52,2.6,0.0,0.0
653,1040,19.88,-0.26,1.91,2.0,0.0
654,1050,5.4,-4.87,4.7,0.0,0.0
655,1053,-14.92,-5.79,-3.28,0.0,0.0
656,1054,22.82,0.75,5.81,0.0,0.0
657,1056,18.69,2.49,2.46,1.0,0.0
658,1057,21.62,0.79,6.71,0.0,0.0
659,1060,26.8,11.38,0.03,0.0,1.0
660,1062,18.47,22.63,1.91,0.0,0.0
661,1063,15.05,10.15,-100.0,0.0,0.0
662,1066,15.05,10.15,45.42,0.0,0.0
663,1068,5.87,-3.1,5.04,0.0,0.0
664,1069,19.72,-4.83,4.06,0.0,0.0
665,1070,-13.13,3.56,-4.41,0.0,0.0
666,1071,15.09,-4.46,4.88,0.0,0.0
667,1072,20.33,6.94,1.03,0.0,0.0
668,1073,22.85,12.83,1.66,0.0,0.0
669,1074,-10.75,-4.72,-38.73,0.0,0.0
670,1075,5.73,-3.08,3.02,0.0,0.0
671,1077,4.03,18.77,5.91,0.0,0.0
672,1079,-19.69,-4.55,0.41,0.0,0.0
673,1080,56.08,-3.65,-1.4,0.0,0.0
674,1081,-10.17,-16.17,-8.42,0.0,0.0
675,1082,4.59,-7.28,1.58,0.0,1.0
676,1083,58.71,4.72,3.97,0.0,0.0
677,1084,46.72,-12.79,-14.6,0.0,0.0
678,1085,18.47,1.1,-1.95,0.0,1.0
679,1086,15.05,10.15,-100.0,0.0,0.0
680,1088,72.4,16.85,-21.11,0.0,0.0
681,1089,-5.12,5.71,0.66,0.0,0.0
682,1092,37.3,8.05,0.77,0.0,0.0
683,1093,4.95,24.07,0.07,0.0,0.0
684,1094,56.28,40.03,-7.51,0.0,0.0
685,1095,20.99,0.1,3.96,0.0,0.0
686,1096,28.94,11.32,-4.87,0.0,0.0
687,1097,1.56,10.15,13.47,0.0,0.0
688,1098,23.78,15.56,-1.02,0.0,0.0
689,1103,-4.71,-19.53,12.77,0.0,0.0
690,1104,-9.06,-5.67,-1.26,0.0,0.0
691,1105,10.28,-7.43,19.57,0.0,0.0
692,1106,15.1,-4.24,3.15,0.0,0.0
693,1107,48.05,-0.37,1.78,0.0,0.0
694,1108,10.33,-4.33,0.71,0.0,0.0
695,1109,-0.99,-0.97,5.54,0.0,0.0
696,1118,5.19,-2.14,-3.55,0.0,0.0
697,1119,-3.85,4.21,6.06,0.0,1.0
698,1128,-22.96,-7.39,-2.61,0.0,0.0
699,1129,-5.24,-1.77,4.4,0.0,0.0
700,1151,26.09,-16.0,4.38,0.0,0.0
701,1199,15.05,10.15,2.14,0.0,0.0
702,1201,9.37,-2.35,2.47,1.0,1.0
703,1220,25.66,-0.64,7.98,0.0,0.0
704,1222,52.73,-10.11,12.23,0.0,0.0
705,1223,62.71,17.86,3.37,0.0,0.0
706,1224,-57.12,13.2,78.73,0.0,0.0
707,1225,16.58,-0.21,6.87,0.0,0.0
708,1226,11.09,-9.59,8.19,0.0,0.0
709,1229,-9.57,-22.95,37.99,0.0,0.0
710,1230,36.87,-0.37,-0.96,0.0,0.0
711,1235,6.15,-12.34,4.96,0.0,0.0
712,1236,17.04,-10.5,-3.8,0.0,0.0
713,1237,16.58,22.24,4.85,0.0,0.0
714,1238,38.03,17.06,3.73,0.0,0.0
715,1240,33.37,8.77,7.02,0.0,0.0
716,1242,-22.89,43.36,93.07,0.0,0.0
717,1243,27.2,24.46,12.24,0.0,0.0
718,1244,86.66,18.11,6.25,0.0,0.0
719,1245,54.19,14.54,5.57,0.0,0.0
720,1247,5.15,-0.33,2.63,0.0,1.0
721,1253,10.04,-18.83,5.86,0.0,0.0
722,1254,-6.51,10.7,10.66,0.0,0.0
723,1255,15.03,19.01,-5.31,0.0,0.0
724,1256,3.67,-4.03,2.23,0.0,0.0
725,1257,62.26,-10.93,0.7,0.0,0.0
726,1258,11.34,11.15,3.38,0.0,0.0
727,1259,-11.45,-14.93,21.96,0.0,0.0
728,1260,63.85,35.95,-39.92,0.0,0.0
729,1262,-4.04,0.51,18.13,0.0,0.0
730,1264,-8.55,0.0,-0.96,0.0,0.0
731,1266,-4.29,-4.83,8.19,0.0,0.0
732,1267,12.87,5.75,-19.02,0.0,0.0
733,1270,11.99,13.74,8.62,0.0,0.0
734,1301,6.88,1.12,3.99,0.0,0.0
735,1330,7.4,-3.47,6.2,0.0,0.0
736,1331,7.3,-11.57,8.07,1.0,0.0
737,1337,21.45,7.89,3.39,0.0,0.0
738,1338,-33.28,-33.72,22.54,0.0,0.0
739,1339,26.69,11.52,2.22,0.0,0.0
740,1340,3.79,7.45,-1.34,0.0,0.0
741,1341,23.91,4.94,4.19,0.0,0.0
742,1342,7.52,-9.96,-6.07,0.0,0.0
743,1343,76.81,2.24,87.1,0.0,0.0
744,1344,11.4,2.51,10.32,0.0,0.0
745,1346,-9.55,1.62,-10.73,0.0,0.0
746,1347,88.11,-22.25,-21.77,0.0,0.0
747,1349,25.58,0.83,6.8,0.0,0.0
748,1350,-13.86,-25.03,-5.87,0.0,0.0
749,1351,60.37,2.95,11.06,0.0,0.0
750,1354,12.18,15.58,4.05,0.0,0.0
751,1355,6.36,4.23,2.99,0.0,0.0
752,1360,16.89,-5.8,0.33,0.0,0.0
753,1364,3.58,-4.28,4.16,0.0,1.0
754,1366,-1.1,-6.02,7.8,0.0,0.0
755,1367,12.27,-1.89,-16.42,0.0,0.0
756,1368,20.93,9.3,5.72,0.0,0.0
757,1370,-7.32,1.57,4.78,0.0,0.0
758,1373,10.91,11.84,10.16,0.0,0.0
759,1375,12.72,-0.84,10.54,0.0,0.0
760,1376,12.63,2.84,9.53,0.0,0.0
761,1378,-5.51,23.05,-0.54,0.0,0.0
762,1379,-22.39,3.91,3.66,0.0,0.0
763,1420,15.14,-10.75,2.11,0.0,0.0
764,1430,19.21,2.79,0.27,0.0,0.0
765,1431,22.69,-2.41,5.09,0.0,0.0
766,1432,66.41,6.82,-3.21,0.0,0.0
767,1434,-33.71,-13.01,12.03,0.0,0.0
768,1436,-12.59,-20.56,-0.26,0.0,0.0
769,1438,124.92,-1.51,-21.92,0.0,0.0
770,1440,4.29,-8.47,2.19,0.0,1.0
771,1450,7.62,1.21,8.4,0.0,0.0
772,1451,10.91,-9.62,6.48,0.0,0.0
773,1452,14.64,-3.38,2.71,0.0,0.0
774,1453,-1.18,-5.58,2.28,0.0,1.0
775,1460,16.63,10.35,4.64,1.0,0.0
776,1462,21.91,-3.84,0.85,0.0,1.0
777,1463,14.34,0.15,7.24,0.0,0.0
778,1464,-0.85,8.42,4.98,0.0,0.0
779,1467,-40.6,-38.39,26.4,0.0,0.0
780,1468,-11.36,-21.33,12.09,0.0,0.0
781,1469,5.53,-2.37,2.0,0.0,0.0
782,1473,25.54,0.07,4.12,0.0,0.0
783,1474,40.47,-0.59,14.2,0.0,0.0
784,1475,23.66,-12.78,2.0,0.0,0.0
785,1501,12.46,-0.28,5.15,0.0,0.0
786,1503,9.87,-6.61,-1.97,0.0,0.0
787,1504,17.57,-4.61,0.84,0.0,0.0
788,1505,7.4,1.24,-0.63,0.0,0.0
789,1506,9.19,8.23,0.97,0.0,0.0
790,1507,6.71,-9.61,4.63,0.0,0.0
791,1510,6.96,-8.54,1.57,0.0,0.0
792,1515,35.44,3.94,6.93,0.0,0.0
793,1516,18.77,-2.03,-0.15,0.0,0.0
794,1518,-22.2,24.93,7.29,0.0,0.0
795,1519,1.34,-3.05,11.82,0.0,0.0
796,1520,11.36,5.27,3.42,0.0,0.0
797,1521,17.42,9.13,0.38,0.0,0.0
798,1522,23.93,10.31,-3.42,0.0,0.0
799,1523,15.74,5.34,1.73,0.0,0.0
800,1524,-1.07,-10.18,4.84,0.0,1.0
801,1525,-7.38,1.04,-33.13,0.0,0.0
802,1527,5.06,-0.68,-2.8,0.0,0.0
803,1529,7.19,3.65,7.21,0.0,0.0
804,1531,0.67,-2.3,8.58,0.0,0.0
805,1532,8.8,8.38,5.4,1.0,1.0
806,1534,1.25,6.63,11.48,0.0,0.0
807,1535,14.98,4.71,4.2,0.0,0.0
808,1536,21.02,4.32,-1.6,0.0,0.0
809,1537,7.2,-20.73,-10.25,0.0,1.0
810,1540,2.93,-3.71,0.76,0.0,0.0
811,1541,23.89,0.03,5.62,0.0,0.0
812,1542,46.96,-3.95,8.95,0.0,0.0
813,1543,24.26,7.7,2.94,0.0,0.0
814,1545,19.12,8.62,2.29,1.0,0.0
815,1550,15.52,-12.28,5.99,0.0,0.0
816,1560,14.9,0.26,10.54,0.0,0.0
817,1561,67.57,10.15,59.46,0.0,0.0
818,1562,20.89,0.28,7.39,0.0,0.0
819,1564,4.97,-0.09,3.59,0.0,0.0
820,1566,28.83,-9.57,-1.39,0.0,1.0
821,1568,16.49,5.21,2.0,0.0,0.0
822,1569,16.14,-6.29,-0.7,0.0,0.0
823,1570,16.73,-7.32,0.93,1.0,0.0
824,1571,-7.42,1.85,3.09,0.0,0.0
825,1581,9.43,5.69,2.26,0.0,0.0
826,1583,5.69,-2.62,7.93,0.0,1.0
827,1585,13.96,-4.89,6.8,0.0,0.0
828,1588,23.31,-8.61,-0.4,0.0,1.0
829,1590,-6.13,-3.09,4.73,1.0,0.0
830,1602,2.91,-5.79,-3.78,0.0,0.0
831,1603,-12.37,-9.28,-1.45,0.0,0.0
832,1604,3.71,-4.7,-1.79,0.0,0.0
833,1605,5.01,-10.68,-0.43,1.0,0.0
834,1606,9.79,-2.09,3.05,0.0,0.0
835,1607,3.22,-15.32,0.82,0.0,1.0
836,1608,38.44,95.81,16.57,0.0,0.0
837,1609,7.17,3.33,10.56,0.0,0.0
838,1610,12.01,-22.8,19.05,0.0,0.0
839,1611,41.26,-1.41,-3.64,0.0,0.0
840,1612,-4.95,5.02,1.16,0.0,0.0
841,1701,26.84,11.24,3.2,0.0,1.0
842,1702,7.76,0.97,4.11,0.0,0.0
843,1718,75.75,-15.31,7.21,0.0,0.0
844,1719,4.13,6.7,3.75,0.0,0.0
845,1720,25.84,18.87,5.48,0.0,0.0
846,1721,29.47,7.01,3.19,0.0,0.0
847,1730,25.3,16.67,1.27,0.0,0.0
848,1731,18.54,10.15,16.47,0.0,0.0
849,1740,13.11,2.5,0.41,0.0,0.0
850,1741,7.9,5.56,5.9,0.0,0.0
851,1742,9.85,14.45,0.52,0.0,0.0
852,1745,19.57,-1.1,-19.59,0.0,0.0
853,1746,17.0,11.84,0.21,0.0,0.0
854,1747,9.5,-2.23,2.67,0.0,0.0
855,1748,31.5,12.02,9.15,2.0,0.0
856,1749,14.46,3.65,2.24,0.0,1.0
857,1752,8.75,1.61,-0.21,2.0,0.0
858,1754,31.16,1.49,3.8,0.0,0.0
859,1756,41.63,16.17,1.13,0.0,0.0
860,1757,26.64,-8.23,1.73,1.0,0.0
861,1760,21.59,24.9,0.74,2.0,0.0
862,1770,18.86,3.12,4.99,0.0,0.0
863,1772,1.94,18.28,0.46,0.0,0.0
864,1773,-8.45,2.15,10.11,0.0,0.0
865,1775,30.18,8.36,-2.97,0.0,0.0
866,1776,10.55,6.45,5.25,0.0,0.0
867,1778,39.24,11.08,-1.12,0.0,0.0
868,1801,21.45,13.23,-1.04,0.0,0.0
869,1803,15.53,14.91,1.68,3.0,0.0
870,1810,30.01,11.27,-0.32,0.0,0.0
871,1821,17.62,9.87,4.23,0.0,0.0
872,1824,20.54,11.45,2.48,0.0,1.0
873,1826,23.13,7.31,-0.73,0.0,0.0
874,1827,20.19,2.04,1.55,0.0,0.0
875,1830,10.87,3.58,-3.19,0.0,0.0
876,1832,13.32,5.72,0.95,0.0,0.0
877,1833,20.72,4.95,5.12,0.0,0.0
878,1834,6.62,6.66,-1.87,0.0,0.0
879,1835,1.9,-1.11,2.43,0.0,0.0
880,1840,23.92,-41.44,-4.38,0.0,0.0
881,1841,32.27,10.74,5.53,0.0,0.0
882,1843,14.55,2.82,0.71,0.0,0.0
883,1844,13.74,9.89,0.34,0.0,1.0
884,1845,14.89,11.64,2.32,0.0,0.0
885,1850,-5.93,0.83,-4.32,0.0,0.0
886,1851,6.62,3.01,5.67,0.0,0.0
887,1852,5.68,6.42,0.01,0.0,0.0
888,1854,-14.66,1.7,-5.69,1.0,0.0
889,1860,8.54,4.39,2.45,0.0,0.0
890,1862,12.24,9.26,5.87,0.0,0.0
891,1863,16.55,5.52,0.76,0.0,0.0
892,1864,21.86,12.25,3.12,0.0,1.0
893,1867,14.05,19.09,4.06,0.0,0.0
894,1876,11.71,6.47,2.66,0.0,0.0
895,1879,8.29,0.68,9.0,0.0,0.0
896,1880,11.01,15.73,4.42,0.0,0.0
897,1886,18.13,16.01,0.69,0.0,0.0
898,1887,21.76,14.93,3.21,1.0,0.0
899,1890,24.96,29.41,-0.82,0.0,0.0
900,1901,4.12,43.33,-2.34,0.0,0.0
901,1902,18.91,5.05,2.76,0.0,0.0
902,1904,14.59,17.42,-0.49,0.0,0.0
903,1905,38.3,9.17,-0.06,1.0,1.0
904,1906,6.64,3.97,1.66,0.0,1.0
905,1907,25.24,9.87,-1.23,0.0,0.0
906,1908,17.47,13.37,8.17,0.0,0.0
907,1913,1.8,-0.09,-0.08,0.0,0.0
908,1915,17.35,11.75,1.78,0.0,0.0
909,1921,27.11,5.41,3.73,0.0,0.0
910,1922,-21.65,8.16,12.99,0.0,0.0
911,1923,7.95,5.14,1.3,1.0,1.0
912,1929,42.74,7.84,-2.61,0.0,0.0
913,1930,10.69,5.15,2.63,0.0,0.0
914,1937,15.05,10.15,0.0,0.0,0.0
915,1938,7.03,5.7,-1.09,0.0,0.0
916,1940,21.79,17.05,-0.23,0.0,0.0
917,1944,8.19,1.03,2.6,0.0,0.0
918,1945,16.01,11.06,3.52,0.0,0.0
919,1949,9.84,11.64,0.29,0.0,0.0
920,1950,27.65,17.22,0.25,0.0,0.0
921,1951,40.79,6.05,6.7,0.0,0.0
922,1952,14.9,9.47,4.08,0.0,0.0
923,1960,4.25,6.3,1.6,1.0,0.0
924,1966,14.32,3.73,3.29,0.0,0.0
925,1969,43.57,-0.46,3.36,0.0,0.0
926,1970,16.53,8.36,2.74,0.0,1.0
927,1982,28.48,12.38,4.47,0.0,0.0
928,1983,17.82,7.12,5.96,0.0,0.0
929,1984,-21.55,-5.6,-2.02,0.0,0.0
930,1985,31.9,14.23,5.38,0.0,0.0
931,2019,19.2,-2.18,4.56,0.0,1.0
932,2021,15.85,12.49,1.58,0.0,0.0
933,2025,12.2,18.61,2.44,0.0,0.0
934,2026,16.2,17.87,3.14,1.0,0.0
935,2030,21.74,9.31,-0.09,0.0,0.0
936,2032,73.62,3.95,-0.78,0.0,0.0
937,2035,6.5,4.9,4.62,0.0,0.0
938,2038,25.3,5.9,3.7,2.0,0.0
939,2043,34.51,16.93,1.46,0.0,0.0
940,2045,18.79,9.94,5.65,0.0,0.0
941,2047,86.36,-71.35,-16.3,0.0,0.0
942,2048,16.84,3.09,8.62,0.0,0.0
943,2050,2.08,6.31,0.89,0.0,0.0
944,2052,20.7,9.69,-2.46,1.0,0.0
945,2053,12.63,5.23,2.09,0.0,0.0
946,2054,17.68,9.49,-0.39,0.0,0.0
947,2056,23.4,4.73,1.74,0.0,0.0
948,2061,38.6,3.2,3.44,0.0,0.0
949,2062,22.58,9.06,0.76,0.0,0.0
950,2066,32.39,15.75,4.33,0.0,0.0
951,2067,13.95,16.8,0.13,0.0,0.0
952,2071,-13.83,-12.12,17.38,0.0,0.0
953,2072,15.99,2.71,2.46,0.0,0.0
954,2081,19.9,17.26,-2.07,1.0,1.0
955,2090,29.82,13.2,2.49,2.0,0.0
956,2093,11.97,4.04,-2.39,0.0,0.0
957,2108,47.17,29.53,-1.99,1.0,0.0
958,2109,12.63,29.58,7.5,1.0,0.0
959,2110,-3.98,44.66,-8.13,1.0,0.0
960,2111,27.78,42.3,3.2,0.0,0.0
961,2113,73.82,23.33,22.31,0.0,0.0
962,2114,17.2,45.72,10.34,0.0,0.0
963,2115,40.63,12.93,5.82,1.0,0.0
964,2116,23.58,35.3,6.37,3.0,0.0
965,2118,36.16,39.58,6.36,0.0,0.0
966,2119,1.99,14.29,8.87,0.0,0.0
967,2120,3.3,44.35,16.01,0.0,0.0
968,2121,2.35,21.96,5.52,0.0,0.0
969,2122,16.5,29.72,12.48,0.0,0.0
970,2124,18.88,12.37,8.5,0.0,0.0
971,2125,35.68,24.21,10.23,1.0,0.0
972,2126,15.06,13.5,6.02,0.0,0.0
973,2127,49.43,51.11,9.89,2.0,0.0
974,2128,21.64,28.75,2.87,4.0,0.0
975,2129,34.91,43.36,-0.83,0.0,0.0
976,2130,29.82,30.6,4.57,0.0,0.0
977,2131,22.43,23.66,5.9,0.0,0.0
978,2132,28.34,24.03,3.15,0.0,0.0
979,2134,54.9,38.4,15.94,1.0,0.0
980,2135,38.65,29.78,11.33,0.0,0.0
981,2136,15.28,16.08,2.55,0.0,0.0
982,2138,30.18,20.57,-7.66,3.0,0.0
983,2139,45.53,38.89,-1.08,0.0,0.0
984,2140,42.75,33.91,-0.86,0.0,0.0
985,2141,24.73,46.34,-1.2,1.0,0.0
986,2142,41.09,-6.76,2.07,0.0,0.0
987,2143,43.42,39.11,5.49,0.0,0.0
988,2144,46.57,29.77,6.51,0.0,0.0
989,2145,41.18,45.78,4.53,1.0,0.0
990,2148,21.49,10.93,2.16,0.0,0.0
991,2149,24.66,12.44,-4.46,0.0,0.0
992,2150,23.59,7.12,1.95,0.0,0.0
993,2151,8.69,8.21,2.29,0.0,0.0
994,2152,10.65,10.04,3.55,0.0,0.0
995,2155,28.31,18.34,1.2,0.0,0.0
996,2163,19.99,10.15,91.03,0.0,0.0
997,2169,21.02,10.81,1.59,0.0,1.0
998,2170,20.28,20.27,7.2,0.0,0.0
999,2171,29.43,22.83,2.1,0.0,0.0
1000,2176,22.63,18.61,0.46,0.0,0.0
1001,2180,22.41,15.37,2.95,0.0,0.0
1002,2184,13.42,17.14,1.52,3.0,0.0
1003,2186,21.71,21.27,-0.14,0.0,0.0
1004,2188,26.39,10.33,2.74,0.0,1.0
1005,2189,9.92,5.93,-4.4,0.0,0.0
1006,2190,11.0,8.69,3.14,0.0,0.0
1007,2191,15.7,6.83,3.69,0.0,0.0
1008,2199,-5.02,-80.54,2.21,0.0,0.0
1009,2203,15.05,10.15,45.42,0.0,0.0
1010,2210,29.66,37.44,4.54,3.0,0.0
1011,2215,44.16,32.45,12.19,3.0,0.0
1012,2301,8.67,-1.52,-0.22,1.0,1.0
1013,2302,8.9,-5.63,5.97,0.0,0.0
1014,2322,-4.13,-7.28,11.11,0.0,1.0
1015,2324,4.05,0.66,-4.89,0.0,0.0
1016,2330,-5.95,0.61,2.63,0.0,0.0
1017,2332,4.85,3.57,3.64,0.0,0.0
1018,2333,9.09,-1.49,1.71,0.0,0.0
1019,2338,10.28,-9.15,-0.36,0.0,1.0
1020,2339,18.83,5.84,0.77,0.0,1.0
1021,2341,12.97,-1.23,7.19,0.0,0.0
1022,2343,9.95,1.03,-3.95,0.0,0.0
1023,2346,13.25,-8.1,7.16,0.0,0.0
1024,2347,14.49,-9.68,8.96,0.0,0.0
1025,2351,11.26,1.07,1.08,0.0,1.0
1026,2356,18.57,2.1,8.65,0.0,0.0
1027,2357,15.05,10.15,535.44,0.0,0.0
1028,2359,26.16,6.45,3.78,0.0,0.0
1029,2360,14.31,3.6,6.61,0.0,1.0
1030,2364,38.0,-6.13,0.34,1.0,0.0
1031,2366,15.05,10.15,6.57,0.0,0.0
1032,2367,4.77,-3.53,4.09,0.0,0.0
1033,2368,14.16,1.0,0.41,0.0,0.0
1034,2370,24.9,2.47,0.51,0.0,0.0
1035,2375,19.33,0.44,-5.84,0.0,0.0
1036,2379,7.53,4.24,-1.5,0.0,0.0
1037,2382,11.33,-0.1,-0.84,0.0,0.0
1038,2420,22.76,24.37,-1.74,0.0,0.0
1039,2421,28.79,22.99,-0.38,0.0,0.0
1040,2445,12.42,28.38,-2.71,0.0,0.0
1041,2446,24.39,30.64,0.24,0.0,0.0
1042,2451,29.0,17.9,-0.87,1.0,0.0
1043,2452,23.81,19.5,1.04,0.0,0.0
1044,2453,21.76,24.31,-1.64,0.0,0.0
1045,2457,-76.39,10.15,-86.01,0.0,0.0
1046,2458,25.72,17.62,1.53,0.0,0.0
1047,2459,35.83,29.8,-0.12,0.0,0.0
1048,2460,18.81,30.34,-6.97,0.0,0.0
1049,2461,41.36,33.06,4.08,0.0,0.0
1050,2462,38.32,41.15,-0.2,1.0,0.0
1051,2464,35.09,26.45,4.0,1.0,0.0
1052,2465,28.06,17.66,-2.22,0.0,0.0
1053,2466,3.86,25.38,-3.34,0.0,0.0
1054,2467,10.94,25.88,-0.63,2.0,0.0
1055,2468,17.23,29.82,-3.28,0.0,0.0
1056,2472,26.55,24.84,3.77,0.0,0.0
1057,2474,32.33,19.79,-2.32,0.0,0.0
1058,2476,14.12,27.5,0.91,0.0,0.0
1059,2478,20.89,28.46,-2.23,1.0,0.0
1060,2481,19.18,20.91,1.35,0.0,0.0
1061,2482,34.33,23.77,0.56,0.0,0.0
1062,2492,22.64,26.07,2.06,0.0,0.0
1063,2493,0.47,21.15,1.19,0.0,0.0
1064,2494,24.99,19.27,-4.92,1.0,0.0
1065,2532,26.42,0.76,6.57,0.0,0.0
1066,2534,42.1,62.58,-20.71,0.0,0.0
1067,2535,48.12,7.5,7.71,0.0,0.0
1068,2536,13.92,-5.59,1.98,0.0,1.0
1069,2537,25.34,-6.5,5.86,0.0,0.0
1070,2538,8.89,1.21,7.31,0.0,0.0
1071,2539,-12.67,6.83,-18.56,0.0,0.0
1072,2540,33.68,-0.47,0.9,0.0,0.0
1073,2542,35.88,-29.25,35.82,0.0,0.0
1074,2543,-14.33,20.15,-6.81,0.0,0.0
1075,2553,-31.89,-54.53,21.68,0.0,0.0
