,Median Household Income,Zip,Median Home Value,Have Bachelors+,Total Population,% Bachelors+
28385,37316.0,80246,263400.0,8881.0,12474.0,71.2
28386,33792.0,80247,130700.0,17930.0,24004.0,74.7
28387,66708.0,80249,194600.0,13448.0,23103.0,58.21
28388,40478.0,80260,94300.0,18061.0,29738.0,60.73
28389,-666666666.0,80264,-666666666.0,0.0,0.0,
28390,-666666666.0,80290,-666666666.0,0.0,0.0,
28391,-666666666.0,80293,-666666666.0,0.0,0.0,
28392,-666666666.0,80294,-666666666.0,0.0,0.0,
28393,66120.0,80301,386200.0,16230.0,23170.0,70.05
28394,43907.0,80302,603000.0,13581.0,26617.0,51.02
28395,50429.0,80303,478700.0,14591.0,23198.0,62.9
28396,71452.0,80304,598900.0,17998.0,25110.0,71.68
28397,76809.0,80305,440200.0,11069.0,17683.0,62.6
28398,2499.0,80310,-666666666.0,48.0,5598.0,0.86
28399,67065.0,80401,350400.0,25641.0,37534.0,68.31
28400,91402.0,80403,387600.0,13174.0,18125.0,72.68
28401,-666666666.0,80419,-666666666.0,178.0,215.0,82.79
28402,43333.0,80420,301200.0,486.0,640.0,75.94
28403,68270.0,80421,239000.0,6629.0,9198.0,72.07
28404,62967.0,80422,318000.0,3258.0,4209.0,77.41
28405,82788.0,80423,1000001.0,109.0,142.0,76.76
28406,60781.0,80424,499600.0,6071.0,8275.0,73.37
28407,80000.0,80425,229700.0,116.0,137.0,84.67
28408,89219.0,80426,583300.0,159.0,239.0,66.53
28409,39327.0,80427,230400.0,460.0,614.0,74.92
28410,52375.0,80428,331600.0,336.0,560.0,60.0
28411,28821.0,80432,546900.0,20.0,162.0,12.35
28412,100635.0,80433,351400.0,6287.0,8843.0,71.1
28413,59250.0,80434,110900.0,51.0,66.0,77.27
28414,65066.0,80435,388500.0,5346.0,8139.0,65.68
28415,58173.0,80436,267100.0,495.0,647.0,76.51
28416,48906.0,80438,239100.0,238.0,364.0,65.38
28417,90409.0,80439,404500.0,16295.0,22425.0,72.66
28418,45313.0,80440,204400.0,1453.0,1978.0,73.46
28419,62904.0,80442,296600.0,2124.0,2699.0,78.7
28420,69448.0,80443,525400.0,2639.0,3324.0,79.39
28421,57917.0,80444,241400.0,987.0,1344.0,73.44
28422,60972.0,80446,219900.0,2670.0,3700.0,72.16
28423,71148.0,80447,330600.0,1437.0,1967.0,73.06
28424,132981.0,80448,450000.0,126.0,147.0,85.71
28425,41917.0,80449,162500.0,519.0,545.0,95.23
28426,71563.0,80451,229700.0,748.0,1060.0,70.57
28427,48320.0,80452,193200.0,2219.0,2701.0,82.15
28428,74063.0,80453,221900.0,122.0,185.0,65.95
28429,80417.0,80454,337300.0,708.0,941.0,75.24
28430,57875.0,80455,344800.0,429.0,543.0,79.01
28431,46934.0,80456,194400.0,675.0,727.0,92.85
28432,50595.0,80457,226400.0,509.0,735.0,69.25
28433,60750.0,80459,226400.0,2067.0,3085.0,67.0
28434,40172.0,80461,169600.0,4457.0,6851.0,65.06
28435,45625.0,80463,610600.0,125.0,146.0,85.62
28436,82435.0,80465,268500.0,10788.0,14721.0,73.28
28437,75972.0,80466,399700.0,2307.0,3114.0,74.08
28438,60900.0,80467,284000.0,1919.0,2616.0,73.36
28439,58750.0,80468,364300.0,342.0,456.0,75.0
28440,32368.0,80469,260600.0,220.0,401.0,54.86
28441,92109.0,80470,318700.0,3008.0,4263.0,70.56
28442,-666666666.0,80471,-666666666.0,0.0,0.0,
28443,82625.0,80473,309100.0,93.0,107.0,86.92
28444,-666666666.0,80475,-666666666.0,60.0,60.0,100.0
28445,46250.0,80476,174300.0,165.0,187.0,88.24
28446,53417.0,80477,477600.0,298.0,594.0,50.17
28447,70377.0,80478,298000.0,387.0,535.0,72.34
28448,41543.0,80479,-666666666.0,24.0,71.0,33.8
28449,44000.0,80480,118200.0,902.0,1321.0,68.28
28450,94219.0,80481,325600.0,605.0,694.0,87.18
28451,69286.0,80482,511200.0,860.0,1106.0,77.76
28452,63333.0,80483,198100.0,400.0,596.0,67.11
28453,67957.0,80487,579500.0,11000.0,15542.0,70.78
28454,-666666666.0,80488,-666666666.0,0.0,0.0,
28455,48285.0,80497,379500.0,156.0,156.0,100.0
28456,76580.0,80498,449600.0,5675.0,7602.0,74.65
28457,42914.0,80501,197200.0,25051.0,37858.0,66.17
28458,84335.0,80503,358700.0,21029.0,31658.0,66.43
28459,77449.0,80504,254700.0,29821.0,47715.0,62.5
28460,85089.0,80510,274700.0,310.0,416.0,74.52
28461,-666666666.0,80511,-666666666.0,25.0,52.0,48.08
28462,62868.0,80512,307800.0,1540.0,1967.0,78.29
28463,81750.0,80513,297400.0,7187.0,10383.0,69.22
28464,46402.0,80514,169900.0,2749.0,4226.0,65.05
28465,61250.0,80515,193500.0,596.0,662.0,90.03
28466,103000.0,80516,339300.0,12208.0,18829.0,64.84
28467,57309.0,80517,351500.0,7576.0,9620.0,78.75
28468,51750.0,80520,167900.0,718.0,966.0,74.33
28469,34029.0,80521,220200.0,13873.0,32991.0,42.05
28470,55441.0,80524,246600.0,21588.0,32386.0,66.66
28471,63807.0,80525,262700.0,31413.0,47295.0,66.42
28472,51955.0,80526,235400.0,26349.0,43650.0,60.36
28473,79107.0,80528,325000.0,11016.0,17967.0,61.31
28474,68807.0,80530,182900.0,2097.0,3124.0,67.13
28475,56515.0,80532,339400.0,78.0,78.0,100.0
28476,71197.0,80534,232100.0,6670.0,10693.0,62.38
28477,50306.0,80535,243600.0,2148.0,2914.0,73.71
28478,68920.0,80536,304200.0,1677.0,1993.0,84.14
28479,53383.0,80537,220500.0,25794.0,37797.0,68.24
28480,60815.0,80538,225100.0,29892.0,43433.0,68.82
28481,75901.0,80540,356400.0,3482.0,4561.0,76.34
28482,85735.0,80542,300900.0,2265.0,3436.0,65.92
28483,60944.0,80543,172800.0,3467.0,5554.0,62.42
28484,-666666666.0,80544,-666666666.0,25.0,25.0,100.0
28485,41359.0,80545,215100.0,612.0,638.0,95.92
28486,24926.0,80546,-666666666.0,68.0,86.0,79.07
28487,74750.0,80547,308200.0,337.0,572.0,58.92
28488,70573.0,80549,218500.0,5475.0,8603.0,63.64
28489,76347.0,80550,243200.0,12754.0,19809.0,64.38
28490,65026.0,80601,196200.0,20427.0,33002.0,61.9
28491,96409.0,80602,287000.0,16876.0,27130.0,62.2
28492,70913.0,80603,205100.0,6867.0,10623.0,64.64
28493,48750.0,80610,160500.0,1794.0,2672.0,67.14
28494,65114.0,80611,246500.0,592.0,840.0,70.48
28495,50119.0,80612,323100.0,247.0,311.0,79.42
28496,56008.0,80615,225700.0,4780.0,7387.0,64.71
28497,45168.0,80620,150900.0,9168.0,17342.0,52.87
28498,58827.0,80621,176800.0,7493.0,12122.0,61.81
28499,33750.0,80622,371400.0,66.0,82.0,80.49
28500,44286.0,80623,120300.0,610.0,989.0,61.68
28501,72386.0,80624,274000.0,588.0,956.0,61.51
28502,29012.0,80631,130200.0,24923.0,48580.0,51.3
28503,57136.0,80634,188300.0,34386.0,53002.0,64.88
28504,70148.0,80640,219400.0,5974.0,10275.0,58.14
28505,77348.0,80642,307900.0,3029.0,4435.0,68.3
28506,74750.0,80643,253400.0,2157.0,3209.0,67.22
28507,55694.0,80644,180400.0,1814.0,2775.0,65.37
28508,53519.0,80645,176700.0,2844.0,4217.0,67.44
28509,68092.0,80648,237300.0,716.0,1151.0,62.21
28510,50469.0,80649,104200.0,179.0,294.0,60.88
28511,53750.0,80650,153100.0,949.0,1444.0,65.72
28512,59851.0,80651,207200.0,2782.0,4069.0,68.37
28513,55938.0,80652,162200.0,258.0,400.0,64.5
28514,41543.0,80653,120500.0,498.0,621.0,80.19
28515,53295.0,80654,158200.0,1397.0,2207.0,63.3
28516,43328.0,80701,143000.0,10121.0,16484.0,61.4
28517,32155.0,80705,65900.0,459.0,810.0,56.67
28518,43468.0,80720,109000.0,2016.0,2846.0,70.84
28519,47232.0,80721,77900.0,72.0,119.0,60.5
28520,41492.0,80722,216900.0,328.0,434.0,75.58
28521,38964.0,80723,127900.0,4738.0,6995.0,67.73
28522,26250.0,80726,109100.0,297.0,380.0,78.16
28523,19773.0,80727,48000.0,145.0,234.0,61.97
28524,44556.0,80728,117900.0,765.0,1045.0,73.21
28525,39191.0,80729,261300.0,475.0,681.0,69.75
28526,45365.0,80731,116900.0,1160.0,1773.0,65.43
28527,49423.0,80733,109400.0,268.0,427.0,62.76
28528,44766.0,80734,127900.0,1871.0,2858.0,65.47
28529,48750.0,80735,119800.0,264.0,399.0,66.17
28530,50000.0,80736,154200.0,453.0,656.0,69.05
28531,33523.0,80737,87000.0,1166.0,1561.0,74.7
28532,21875.0,80740,168800.0,47.0,66.0,71.21
28533,45288.0,80741,151000.0,519.0,819.0,63.37
28534,46094.0,80742,97900.0,195.0,332.0,58.73
28535,45560.0,80743,130000.0,795.0,1068.0,74.44
28536,41250.0,80744,59600.0,375.0,482.0,77.8
28537,57143.0,80745,50400.0,160.0,229.0,69.87
28538,35000.0,80746,74000.0,28.0,35.0,80.0
28539,50000.0,80747,89400.0,346.0,496.0,69.76
28540,51250.0,80749,81800.0,248.0,347.0,71.47
28541,65821.0,80750,96300.0,249.0,311.0,80.06
28542,41441.0,80751,121200.0,12012.0,18336.0,65.51
28543,56875.0,80754,171400.0,153.0,215.0,71.16
28544,83309.0,80755,181600.0,95.0,173.0,54.91
28545,35208.0,80757,56300.0,114.0,157.0,72.61
28546,46558.0,80758,131100.0,2469.0,3875.0,63.72
28547,42816.0,80759,110300.0,3204.0,4459.0,71.85
28548,47054.0,80801,109400.0,76.0,116.0,65.52
28549,36591.0,80802,102100.0,127.0,307.0,41.37
28550,44500.0,80804,94500.0,249.0,347.0,71.76
28551,53125.0,80805,111300.0,319.0,550.0,58.0
28552,43472.0,80807,120200.0,3721.0,5432.0,68.5
28553,50493.0,80808,188400.0,3750.0,5374.0,69.78
28554,60298.0,80809,281500.0,1159.0,1556.0,74.49
28555,44712.0,80810,83700.0,877.0,1301.0,67.41
28556,31750.0,80812,108300.0,142.0,164.0,86.59
28557,36987.0,80813,132200.0,1507.0,2233.0,67.49
28558,68500.0,80814,257500.0,3501.0,4682.0,74.78
28559,46250.0,80815,119000.0,709.0,944.0,75.11
28560,56103.0,80816,215600.0,3736.0,4754.0,78.59
28561,55800.0,80817,180900.0,14967.0,26135.0,57.27
28562,43750.0,80818,65000.0,198.0,305.0,64.92
28563,45132.0,80819,207100.0,574.0,844.0,68.01
28564,42500.0,80820,306300.0,581.0,653.0,88.97
28565,38173.0,80821,85000.0,741.0,955.0,77.59
28566,39375.0,80822,110200.0,168.0,246.0,68.29
28567,40833.0,80823,113200.0,152.0,237.0,64.14
28568,64063.0,80824,109000.0,165.0,260.0,63.46
28569,63833.0,80825,79100.0,332.0,511.0,64.97
28570,48417.0,80827,335200.0,500.0,518.0,96.53
28571,46280.0,80828,122700.0,2629.0,3649.0,72.05
28572,58148.0,80829,345700.0,4218.0,5396.0,78.17
28573,45000.0,80830,271900.0,143.0,215.0,66.51
28574,80233.0,80831,263300.0,13287.0,20712.0,64.15
28575,60938.0,80832,173200.0,530.0,712.0,74.44
28576,42500.0,80833,133800.0,378.0,510.0,74.12
28577,35625.0,80834,95800.0,212.0,287.0,73.87
28578,45781.0,80835,146500.0,593.0,828.0,71.62
28579,45643.0,80836,125000.0,696.0,1012.0,68.77
28580,67500.0,80840,-666666666.0,800.0,7240.0,11.05
28581,29333.0,80860,91400.0,373.0,503.0,74.16
28582,35417.0,80861,77300.0,176.0,211.0,83.41
28583,18958.0,80862,88600.0,89.0,91.0,97.8
28584,63538.0,80863,244900.0,8116.0,11091.0,73.18
28585,51726.0,80864,186300.0,692.0,1217.0,56.86
28586,40350.0,80902,-666666666.0,3722.0,11408.0,32.63
28587,31005.0,80903,190400.0,9051.0,14128.0,64.06
28588,43750.0,80904,212800.0,14894.0,19809.0,75.19
28589,34979.0,80905,165200.0,10753.0,15875.0,67.74
28590,62563.0,80906,304600.0,24707.0,36858.0,67.03
28591,41711.0,80907,175300.0,18681.0,26236.0,71.2
28592,103772.0,80908,428000.0,9254.0,13734.0,67.38
28593,39444.0,80909,169500.0,23373.0,34973.0,66.83
28594,34681.0,80910,142000.0,17020.0,28086.0,60.6
28595,59886.0,80911,169200.0,19352.0,30385.0,63.69
28596,42650.0,80913,-666666666.0,643.0,2619.0,24.55
28597,-666666666.0,80914,-666666666.0,47.0,337.0,13.95
28598,49658.0,80915,163100.0,12359.0,19440.0,63.58
28599,40269.0,80916,146300.0,20068.0,35520.0,56.5
28600,51663.0,80917,192500.0,19453.0,28345.0,68.63
28601,60191.0,80918,219400.0,29878.0,45964.0,65.0
28602,88713.0,80919,315500.0,18746.0,27502.0,68.16
28603,87915.0,80920,278300.0,23423.0,38256.0,61.23
28604,108790.0,80921,384700.0,11072.0,18183.0,60.89
28605,74027.0,80922,223800.0,15893.0,26325.0,60.37
28606,75858.0,80923,240000.0,16153.0,25999.0,62.13
28607,101607.0,80924,391100.0,2064.0,3594.0,57.43
28608,61220.0,80925,221000.0,3186.0,5778.0,55.14
28609,61733.0,80926,210600.0,956.0,1288.0,74.22
28610,79940.0,80927,285400.0,447.0,644.0,69.41
28611,57537.0,80928,169700.0,796.0,1221.0,65.19
28612,72778.0,80929,314500.0,202.0,202.0,100.0
28613,71146.0,80930,231100.0,644.0,949.0,67.86
28614,-666666666.0,80938,-666666666.0,30.0,30.0,100.0
28615,-666666666.0,80939,-666666666.0,0.0,0.0,
28616,75370.0,80951,214500.0,2449.0,4156.0,58.93
28617,30993.0,81001,110600.0,18715.0,29527.0,63.38
28618,27340.0,81003,98100.0,9943.0,14788.0,67.24
28619,30308.0,81004,97000.0,16609.0,25472.0,65.2
28620,47852.0,81005,145200.0,20789.0,30596.0,67.95
28621,53530.0,81006,175700.0,8072.0,11851.0,68.11
28622,63778.0,81007,184500.0,18539.0,29180.0,63.53
28623,51169.0,81008,150200.0,7399.0,10933.0,67.68
28624,33750.0,81019,159100.0,755.0,1003.0,75.27
28625,43214.0,81020,115900.0,901.0,1126.0,80.02
28626,-666666666.0,81021,-666666666.0,6.0,6.0,100.0
28627,50145.0,81022,138500.0,843.0,1258.0,67.01
28628,50573.0,81023,219800.0,820.0,1127.0,72.76
28629,92647.0,81024,764700.0,58.0,58.0,100.0
28630,39750.0,81025,108400.0,743.0,1030.0,72.14
28631,33750.0,81027,87500.0,115.0,189.0,60.85
28632,36500.0,81029,53800.0,263.0,342.0,76.9
28633,31719.0,81030,105600.0,62.0,101.0,61.39
28634,33750.0,81033,80000.0,297.0,343.0,86.59
28635,41146.0,81036,78200.0,760.0,1201.0,63.28
28636,-666666666.0,81038,-666666666.0,275.0,275.0,100.0
28637,35050.0,81039,96500.0,1255.0,1756.0,71.47
28638,32179.0,81040,363300.0,518.0,608.0,85.2
28639,33618.0,81041,52600.0,422.0,746.0,56.57
28640,36875.0,81043,28300.0,70.0,85.0,82.35
28641,40804.0,81044,72500.0,178.0,206.0,86.41
28642,68750.0,81045,49200.0,78.0,92.0,84.78
28643,37601.0,81047,80500.0,1026.0,1540.0,66.62
28644,38750.0,81049,88200.0,213.0,285.0,74.74
28645,33931.0,81050,98900.0,6481.0,9796.0,66.16
28646,33227.0,81052,84800.0,5960.0,9532.0,62.53
28647,34604.0,81054,70700.0,3695.0,5065.0,72.95
28648,44924.0,81055,248600.0,1187.0,1455.0,81.58
28649,34375.0,81057,96400.0,282.0,410.0,68.78
28650,36250.0,81058,86900.0,768.0,1162.0,66.09
28651,48250.0,81059,95500.0,247.0,326.0,75.77
28652,41500.0,81062,70000.0,1598.0,2055.0,77.76
28653,40152.0,81063,83600.0,2110.0,2781.0,75.87
28654,42404.0,81064,71100.0,212.0,336.0,63.1
28655,26094.0,81067,81900.0,3855.0,5835.0,66.07
28656,55833.0,81069,180600.0,1602.0,2012.0,79.62
28657,40714.0,81071,72300.0,295.0,429.0,68.76
28658,33421.0,81073,70600.0,1416.0,1888.0,75.0
28659,42045.0,81076,112500.0,363.0,539.0,67.35
28660,37857.0,81077,108100.0,307.0,418.0,73.44
28661,44821.0,81081,258300.0,69.0,69.0,100.0
28662,39054.0,81082,147900.0,8612.0,12591.0,68.4
28663,36250.0,81084,33800.0,66.0,92.0,71.74
28664,24531.0,81087,65000.0,60.0,87.0,68.97
28665,23801.0,81089,103300.0,3157.0,4408.0,71.62
28666,46667.0,81090,84300.0,770.0,1116.0,69.0
28667,49167.0,81091,212300.0,625.0,869.0,71.92
28668,52188.0,81092,85400.0,599.0,926.0,64.69
28669,38506.0,81101,132200.0,8674.0,14597.0,59.42
28670,27000.0,81120,111800.0,1413.0,2036.0,69.4
28671,32917.0,81121,278600.0,101.0,159.0,63.52
28672,55197.0,81122,296700.0,5530.0,7551.0,73.24
28673,20625.0,81123,86700.0,651.0,960.0,67.81
28674,31250.0,81124,164600.0,126.0,173.0,72.83
28675,31445.0,81125,94300.0,2181.0,3632.0,60.05
28676,28224.0,81126,84400.0,170.0,237.0,71.73
28677,31618.0,81128,1000001.0,73.0,73.0,100.0
28678,40682.0,81129,79200.0,155.0,196.0,79.08
28679,56190.0,81130,270200.0,611.0,686.0,89.07
28680,36389.0,81131,264200.0,874.0,1019.0,85.77
28681,38529.0,81132,161100.0,1976.0,2817.0,70.15
28682,40893.0,81133,161700.0,676.0,1014.0,66.67
28683,36875.0,81136,75000.0,141.0,213.0,66.2
28684,53517.0,81137,189700.0,3552.0,5532.0,64.21
28685,-666666666.0,81138,-666666666.0,10.0,10.0,100.0
28686,43625.0,81140,115700.0,1351.0,2276.0,59.36
28687,39779.0,81141,113700.0,901.0,1597.0,56.42
28688,33750.0,81143,71400.0,406.0,481.0,84.41
28689,37451.0,81144,127000.0,4928.0,7798.0,63.2
28690,37292.0,81146,71900.0,413.0,585.0,70.6
28691,61591.0,81147,302900.0,8351.0,11714.0,71.29
28692,26500.0,81148,80600.0,279.0,513.0,54.39
28693,32404.0,81149,137100.0,757.0,999.0,75.78
28694,35563.0,81151,95100.0,962.0,1425.0,67.51
28695,23516.0,81152,80400.0,923.0,1241.0,74.38
28696,34773.0,81154,222900.0,822.0,1209.0,67.99
28697,43462.0,81155,173400.0,166.0,166.0,100.0
28698,40977.0,81201,245700.0,6708.0,8878.0,75.56
28699,42024.0,81210,263600.0,282.0,308.0,91.56
28700,43996.0,81211,232900.0,5635.0,7166.0,78.64
28701,38539.0,81212,158000.0,22978.0,30300.0,75.83
28702,80714.0,81220,402700.0,167.0,183.0,91.26
28703,37750.0,81221,85700.0,180.0,257.0,70.04
28704,37727.0,81222,121400.0,151.0,171.0,88.3
28705,41218.0,81223,177600.0,1291.0,1460.0,88.42
28706,63514.0,81224,680300.0,2100.0,2881.0,72.89
28707,53676.0,81225,391000.0,590.0,709.0,83.22
28708,38977.0,81226,117500.0,7126.0,8848.0,80.54
28709,-666666666.0,81227,-666666666.0,0.0,0.0,
28710,46083.0,81230,291700.0,5592.0,9574.0,58.41
28711,-666666666.0,81231,-666666666.0,24.0,675.0,3.56
28712,53500.0,81232,512500.0,54.0,88.0,61.36
28713,45729.0,81233,240000.0,826.0,1070.0,77.2
28714,78472.0,81235,287500.0,544.0,637.0,85.4
28715,57306.0,81236,334900.0,934.0,1064.0,87.78
28716,32353.0,81237,-666666666.0,61.0,98.0,62.24
28717,23860.0,81239,243400.0,59.0,80.0,73.75
28718,43478.0,81240,176200.0,3038.0,4369.0,69.54
28719,34219.0,81241,285700.0,95.0,95.0,100.0
28720,56250.0,81242,213600.0,437.0,619.0,70.6
28721,43875.0,81243,205000.0,72.0,89.0,80.9
28722,34722.0,81244,160000.0,185.0,280.0,66.07
28723,-666666666.0,81248,-666666666.0,31.0,31.0,100.0
28724,71477.0,81251,481600.0,132.0,159.0,83.02
28725,42063.0,81252,228300.0,2714.0,3537.0,76.73
28726,49052.0,81253,96300.0,201.0,253.0,79.45
28727,54866.0,81301,385100.0,18590.0,28098.0,66.16
28728,68040.0,81303,348200.0,5385.0,7775.0,69.26
28729,35000.0,81320,88100.0,294.0,294.0,100.0
28730,43204.0,81321,167600.0,9463.0,14106.0,67.08
28731,47219.0,81323,249300.0,3807.0,5235.0,72.72
28732,44808.0,81324,120800.0,969.0,1417.0,68.38
28733,57868.0,81325,101900.0,87.0,116.0,75.0
28734,52288.0,81326,315000.0,1433.0,2152.0,66.59
28735,53625.0,81327,207500.0,484.0,704.0,68.75
28736,50625.0,81328,257200.0,2974.0,3829.0,77.67
28737,-666666666.0,81330,-666666666.0,0.0,0.0,
28738,32300.0,81331,236400.0,128.0,128.0,100.0
28739,53000.0,81332,283300.0,169.0,258.0,65.5
28740,28618.0,81334,92200.0,718.0,1231.0,58.33
28741,55586.0,81335,326800.0,174.0,261.0,66.67
28742,46350.0,81401,193300.0,15558.0,22341.0,69.64
28743,55010.0,81403,268500.0,7688.0,11065.0,69.48
28744,42898.0,81410,205500.0,1313.0,1590.0,82.58
28745,13646.0,81411,151800.0,25.0,25.0,100.0
28746,37536.0,81413,223900.0,3917.0,5372.0,72.92
28747,45486.0,81415,260700.0,1436.0,2172.0,66.11
28748,42753.0,81416,172600.0,9373.0,13613.0,68.85
28749,42276.0,81418,173900.0,1328.0,1648.0,80.58
28750,41520.0,81419,235300.0,2461.0,3292.0,74.76
28751,30875.0,81422,117900.0,434.0,627.0,69.22
28752,55720.0,81423,247200.0,1056.0,1417.0,74.52
28753,49009.0,81424,158800.0,733.0,1094.0,67.0
28754,41324.0,81425,188100.0,3217.0,4963.0,64.82
28755,73333.0,81426,495000.0,104.0,199.0,52.26
28756,68235.0,81427,450000.0,686.0,943.0,72.75
28757,45093.0,81428,201100.0,2756.0,3733.0,73.83
28758,33527.0,81429,164000.0,79.0,79.0,100.0
28759,69133.0,81430,596200.0,637.0,693.0,91.92
28760,39107.0,81431,171900.0,382.0,498.0,76.71
28761,64196.0,81432,444000.0,1945.0,2732.0,71.19
28762,36505.0,81433,248500.0,625.0,777.0,80.44
28763,46053.0,81434,73200.0,207.0,300.0,69.0
28764,75000.0,81435,748900.0,3634.0,5020.0,72.39
28765,36603.0,81501,180600.0,14363.0,23655.0,60.72
28766,49288.0,81503,208400.0,9442.0,14567.0,64.82
28767,54931.0,81504,193000.0,18220.0,28920.0,63.0
28768,63325.0,81505,274800.0,6369.0,8845.0,72.01
28769,62962.0,81506,291500.0,8417.0,11129.0,75.63
28770,78028.0,81507,333600.0,11064.0,14593.0,75.82
28771,43973.0,81520,152600.0,8374.0,14596.0,57.37
28772,59481.0,81521,234600.0,9607.0,13911.0,69.06
28773,-666666666.0,81522,-666666666.0,34.0,34.0,100.0
28774,47114.0,81523,384700.0,715.0,890.0,80.34
28775,72381.0,81524,365700.0,1462.0,2104.0,69.49
28776,66000.0,81525,225900.0,678.0,925.0,73.3
28777,54890.0,81526,249500.0,3927.0,5410.0,72.59
28778,55156.0,81527,271400.0,1475.0,2059.0,71.64
28779,64609.0,81601,456000.0,10295.0,15822.0,65.07
28780,62386.0,81610,75300.0,359.0,516.0,69.57
28781,72723.0,81611,647100.0,7431.0,9439.0,78.73
28782,-666666666.0,81612,-666666666.0,0.0,0.0,
28783,60865.0,81615,674200.0,2037.0,2695.0,75.58
28784,51176.0,81620,483800.0,7251.0,10770.0,67.33
28785,74819.0,81621,623000.0,4483.0,6736.0,66.55
28786,67231.0,81623,542900.0,10529.0,15794.0,66.66
28787,57679.0,81624,222400.0,1101.0,1525.0,72.2
28788,50954.0,81625,182100.0,7988.0,12560.0,63.6
28789,67500.0,81630,237800.0,583.0,871.0,66.93
28790,76338.0,81631,549200.0,5287.0,7851.0,67.34
28791,79179.0,81632,564400.0,5588.0,8985.0,62.19
28792,-666666666.0,81633,-666666666.0,0.0,0.0,
28793,56618.0,81635,241000.0,4099.0,6704.0,61.14
28794,79570.0,81637,390800.0,4415.0,7294.0,60.53
28795,56023.0,81638,286400.0,122.0,132.0,92.42
28796,53963.0,81639,260000.0,1946.0,2663.0,73.08
28797,11842.0,81640,34300.0,271.0,313.0,86.58
28798,57083.0,81641,241200.0,2425.0,3545.0,68.41
28799,42692.0,81642,585200.0,114.0,114.0,100.0
28800,54625.0,81643,296700.0,507.0,752.0,67.42
28801,75240.0,81645,605800.0,830.0,1180.0,70.34
28802,31786.0,81646,516700.0,102.0,107.0,95.33
28803,69824.0,81647,286900.0,4230.0,6715.0,62.99
28804,70486.0,81648,168300.0,1467.0,2328.0,63.02
28805,61333.0,81649,414300.0,182.0,236.0,77.12
28806,62468.0,81650,272400.0,7716.0,12450.0,61.98
28807,68548.0,81652,299700.0,3088.0,4773.0,64.7
28808,21953.0,81653,33900.0,49.0,65.0,75.38
28809,63214.0,81654,909500.0,710.0,1011.0,70.23
28810,-666666666.0,81655,-666666666.0,0.0,0.0,
28811,78750.0,81656,336400.0,232.0,267.0,86.89
28812,70910.0,81657,883000.0,4498.0,5677.0,79.23
28813,48302.0,82001,157800.0,22516.0,34790.0,64.72
28814,-666666666.0,82005,-666666666.0,32.0,503.0,6.36
28815,44920.0,82007,113900.0,12260.0,19185.0,63.9
28816,73954.0,82009,235200.0,21434.0,31766.0,67.47
28817,25625.0,82050,134000.0,214.0,233.0,91.85
28818,-666666666.0,82051,-666666666.0,0.0,0.0,
28819,-666666666.0,82052,-666666666.0,12.0,12.0,100.0
28820,68537.0,82053,162800.0,908.0,1334.0,68.07
28821,35833.0,82054,156700.0,603.0,832.0,72.48
28822,51250.0,82055,230000.0,244.0,302.0,80.79
28823,-666666666.0,82058,-666666666.0,0.0,0.0,
28824,-666666666.0,82059,-666666666.0,19.0,19.0,100.0
28825,103389.0,82060,162900.0,159.0,159.0,100.0
28826,-666666666.0,82061,-666666666.0,13.0,13.0,100.0
28827,38333.0,82063,345500.0,72.0,83.0,86.75
28828,50667.0,82070,200600.0,10936.0,20291.0,53.9
28829,35825.0,82072,183800.0,7398.0,14379.0,51.45
28830,-666666666.0,82073,-666666666.0,0.0,14.0,0.0
28831,-666666666.0,82081,-666666666.0,35.0,35.0,100.0
28832,46467.0,82082,154000.0,1061.0,1557.0,68.14
28833,52904.0,82083,84600.0,210.0,307.0,68.4
28834,-666666666.0,82084,-666666666.0,0.0,0.0,
28835,72500.0,82190,-666666666.0,567.0,642.0,88.32
28836,46641.0,82201,140100.0,4519.0,6130.0,73.72
28837,53438.0,82210,157800.0,386.0,554.0,69.68
28838,45625.0,82212,85700.0,375.0,449.0,83.52
28839,43750.0,82213,119400.0,481.0,636.0,75.63
28840,48661.0,82214,123700.0,1088.0,1497.0,72.68
28841,51875.0,82215,143800.0,92.0,109.0,84.4
28842,43929.0,82217,122300.0,120.0,159.0,75.47
28843,-666666666.0,82219,-666666666.0,33.0,33.0,100.0
28844,28102.0,82221,115700.0,185.0,361.0,51.25
28845,32457.0,82222,58800.0,163.0,187.0,87.17
28846,45524.0,82223,140000.0,831.0,1132.0,73.41
28847,-666666666.0,82224,-666666666.0,0.0,0.0,
28848,45417.0,82225,104300.0,1478.0,2039.0,72.49
28849,29375.0,82227,78600.0,131.0,164.0,79.88
28850,56000.0,82229,302200.0,114.0,281.0,40.57
28851,41787.0,82240,132300.0,6685.0,9743.0,68.61
28852,190972.0,82242,83900.0,20.0,20.0,100.0
28853,47667.0,82243,49300.0,123.0,150.0,82.0
28854,35093.0,82244,200300.0,568.0,916.0,62.01
28855,67095.0,82301,150500.0,6421.0,9823.0,65.37
28856,37656.0,82321,160800.0,420.0,677.0,62.04
28857,65833.0,82322,50700.0,85.0,105.0,80.95
28858,74250.0,82323,194200.0,157.0,218.0,72.02
28859,62250.0,82324,129700.0,205.0,275.0,74.55
28860,52875.0,82325,124400.0,572.0,714.0,80.11
28861,33409.0,82327,92900.0,625.0,880.0,71.02
28862,36964.0,82329,62900.0,175.0,216.0,81.02
